datetime,ncomp,x3,x1,x2,Y_unc,Y
2011-01-06,48.0,-0.03479690754704546,1.7877277141699186,0.11022273380044513,0.5186130292934976,5.57837746915281
2011-01-06,49.0,-0.03385312299270896,1.8263340129630377,0.0971338790320354,0.5186130292934976,5.57837746915281
2011-01-06,50.0,-0.03275560062010452,1.8550622606027731,0.08812801347214334,0.5186130292934976,5.57837746915281
2011-01-06,51.0,-0.041758596962621616,2.105376467516848,0.1095092837400672,0.5186130292934976,5.57837746915281
2011-01-06,52.0,-0.04487567759823002,2.025573371220294,0.08859488557004061,0.5186130292934976,5.57837746915281
2011-01-06,53.0,-0.04241037158961146,2.012150755679542,0.09863557568080038,0.5186130292934976,5.57837746915281
2011-01-06,54.0,-0.05444290343737337,1.9425880605009644,0.07452568827036671,0.5186130292934976,5.57837746915281
2011-01-06,55.0,-0.0857551830202005,1.781235858107222,0.0392521209789028,0.5186130292934976,5.57837746915281
2011-01-06,56.0,-0.08702686531665714,1.8801725911423055,0.041967849178390665,0.5186130292934976,5.57837746915281
2011-01-06,57.0,-0.08582738655601131,1.9754047292800103,0.05365246307889132,0.5186130292934976,5.57837746915281
2011-01-06,58.0,-0.08391276382616215,2.050607342876092,0.062428306910462125,0.5186130292934976,5.57837746915281
2011-01-06,59.0,-0.08308870585919767,2.0269767310518154,0.07102735325628652,0.5186130292934976,5.57837746915281
2011-01-06,60.0,-0.08546428256476223,1.7000259068027348,0.11701052427592158,0.5186130292934976,5.57837746915281
2011-01-09,1.0,0.02994758003905285,0.29873232711908954,0.14324485046866425,0.40119180848288943,3.3046671752508865
2011-01-09,2.0,0.031446063296156845,0.3841516654213034,0.13988093108957306,0.40119180848288943,3.3046671752508865
2011-01-09,3.0,0.03540829076997739,0.2525696447522502,0.06549933717584143,0.40119180848288943,3.3046671752508865
2011-01-09,4.0,0.03417718927330519,0.22934912460206425,0.0719892933839676,0.40119180848288943,3.3046671752508865
2011-01-09,5.0,0.02926237896456688,0.23737838230747035,0.06920985460340105,0.40119180848288943,3.3046671752508865
2011-01-09,6.0,0.027873713484946862,0.21491000009861594,0.06727715987850577,0.40119180848288943,3.3046671752508865
2011-01-09,7.0,0.02491322894844536,0.2516954158157436,0.06548296276510135,0.40119180848288943,3.3046671752508865
2011-01-09,8.0,0.02487178085944251,0.25194602976033353,0.06523482945644002,0.40119180848288943,3.3046671752508865
2011-01-09,9.0,0.02499579689948635,0.26453274099002816,0.06554676964512858,0.40119180848288943,3.3046671752508865
2011-01-09,10.0,0.030574540228283393,0.1908407366141972,0.05979270755598628,0.40119180848288943,3.3046671752508865
2011-01-09,11.0,0.022070427649525246,0.12993984702562567,0.04666000762229081,0.40119180848288943,3.3046671752508865
2011-01-09,12.0,0.022849284296738444,0.119368544854476,0.046329449785872064,0.40119180848288943,3.3046671752508865
2011-01-09,13.0,0.02341650748062787,0.2057963658388551,0.042451895117573565,0.40119180848288943,3.3046671752508865
2011-01-09,14.0,0.01815174484156743,0.2690468092839942,0.05107696343882243,0.40119180848288943,3.3046671752508865
2011-01-09,15.0,0.028570475948340838,0.4667177372816552,0.0754808871237112,0.40119180848288943,3.3046671752508865
2011-01-09,16.0,0.03044123677602738,0.399905601686555,0.07698847187806555,0.40119180848288943,3.3046671752508865
2011-01-09,17.0,0.030988308604383924,0.2863429534054497,0.08845417509126703,0.40119180848288943,3.3046671752508865
2011-01-09,18.0,0.030774648304593543,0.2814720208166884,0.08840234804870749,0.40119180848288943,3.3046671752508865
2011-01-09,19.0,0.03103010286700405,0.2702303810162902,0.087762769993308,0.40119180848288943,3.3046671752508865
2011-01-09,20.0,0.032288304947535214,0.0735924424025643,0.0691415298904959,0.40119180848288943,3.3046671752508865
2011-01-09,21.0,0.030014246348320943,-0.03063525358126687,0.07602182383497008,0.40119180848288943,3.3046671752508865
2011-01-09,22.0,0.029672883982089667,-0.05529098540739915,0.0646962843665515,0.40119180848288943,3.3046671752508865
2011-01-09,23.0,0.02963825067995124,-0.05735413275647699,0.06492922964625829,0.40119180848288943,3.3046671752508865
2011-01-09,24.0,0.030495485358658456,0.02785338264931757,0.0740065545161898,0.40119180848288943,3.3046671752508865
2011-01-09,25.0,0.029251590583833337,0.15420957942487054,0.045992944824731034,0.40119180848288943,3.3046671752508865
2011-01-09,26.0,0.020411900434873696,0.29826823487455484,0.052087504392461625,0.40119180848288943,3.3046671752508865
2011-01-09,27.0,0.024187685116553045,0.4328587759069913,0.050285890322260135,0.40119180848288943,3.3046671752508865
2011-01-09,28.0,0.024071432506119882,0.4130183369909958,0.04778312262301912,0.40119180848288943,3.3046671752508865
2011-01-09,29.0,0.01935485226399284,0.5461826696756815,0.03551996746082275,0.40119180848288943,3.3046671752508865
2011-01-09,30.0,0.017418303969204997,0.3994598434259345,0.04696284887917127,0.40119180848288943,3.3046671752508865
2011-01-09,31.0,0.006863171858351581,0.4902731649440236,0.026135270157252047,0.40119180848288943,3.3046671752508865
2011-01-09,32.0,0.01064864417234502,0.5343155307075828,0.02819264542672693,0.40119180848288943,3.3046671752508865
2011-01-09,33.0,0.008142356574921352,0.4839881115156607,0.02635078858247063,0.40119180848288943,3.3046671752508865
2011-01-09,34.0,0.006696136960649049,0.4573214053361079,0.02653205997450744,0.40119180848288943,3.3046671752508865
2011-01-09,35.0,0.010026998649359731,0.5125675800382331,0.031717888079703715,0.40119180848288943,3.3046671752508865
2011-01-09,36.0,0.009323720277990716,0.5536193147934314,0.031522620027119766,0.40119180848288943,3.3046671752508865
2011-01-09,37.0,0.0091252517691751,0.5615138306165178,0.031302051581208405,0.40119180848288943,3.3046671752508865
2011-01-09,38.0,0.010664901578084142,0.5519980414616371,0.02771502764179161,0.40119180848288943,3.3046671752508865
2011-01-09,39.0,0.01048368634191104,0.5575017897596793,0.03047668046394897,0.40119180848288943,3.3046671752508865
2011-01-09,40.0,0.014982371681812687,0.6038072942429552,0.03610614339723329,0.40119180848288943,3.3046671752508865
2011-01-09,41.0,0.01216043139983499,0.5602278674786688,0.030936185772304014,0.40119180848288943,3.3046671752508865
2011-01-09,42.0,-0.03332745390429335,0.8255450173113358,0.04454122508390377,0.40119180848288943,3.3046671752508865
2011-01-09,43.0,-0.01441280665317779,0.9400044213869292,0.060525786379722786,0.40119180848288943,3.3046671752508865
2011-01-09,44.0,-0.021806600133034773,1.0569079245422113,0.06702977916176905,0.40119180848288943,3.3046671752508865
2011-01-09,45.0,-0.016739108106983633,1.20749796357272,0.07485861674024955,0.40119180848288943,3.3046671752508865
2011-01-09,46.0,-0.01667717956313622,1.2144074073292266,0.07537070014732426,0.40119180848288943,3.3046671752508865
2011-01-09,47.0,-0.016503914819674295,1.2580463360785727,0.07262325282237861,0.40119180848288943,3.3046671752508865
2011-01-09,48.0,-0.01966425519779218,1.2713750238156851,0.07056615439043475,0.40119180848288943,3.3046671752508865
2011-01-09,49.0,-0.019314651356543488,1.2856758621716848,0.06571768141685777,0.40119180848288943,3.3046671752508865
2011-01-09,50.0,-0.019104246800027317,1.2911833163749105,0.06399117889037438,0.40119180848288943,3.3046671752508865
2011-01-09,51.0,-0.02448661288073843,1.440831571862006,0.07677379253080295,0.40119180848288943,3.3046671752508865
2011-01-09,52.0,-0.02716642956574827,1.3722232508170158,0.05879326532444455,0.40119180848288943,3.3046671752508865
2011-01-09,53.0,-0.02464149010617194,1.3584759547364886,0.0690768303558866,0.40119180848288943,3.3046671752508865
2011-01-09,54.0,-0.033454020952340714,1.3075287887734288,0.051418940130427714,0.40119180848288943,3.3046671752508865
2011-01-09,55.0,-0.05522762267886475,1.1953294012032631,0.02689078006317671,0.40119180848288943,3.3046671752508865
2011-01-09,56.0,-0.056189369723251135,1.2701532080950149,0.028944629186100763,0.40119180848288943,3.3046671752508865
2011-01-09,57.0,-0.05533141015423747,1.3382705661288534,0.0373023647584814,0.40119180848288943,3.3046671752508865
2011-01-09,58.0,-0.0535411413789835,1.4085888010686276,0.04550822116205837,0.40119180848288943,3.3046671752508865
2011-01-09,59.0,-0.052602363689839414,1.3816684968536197,0.05530436801215803,0.40119180848288943,3.3046671752508865
2011-01-09,60.0,-0.05419571734738558,1.16237509730365,0.08614633306346073,0.40119180848288943,3.3046671752508865
2011-01-12,1.0,0.03001366843524432,0.16326374395278892,0.14394647590887188,0.38473527741402747,2.2638951536022827
2011-01-12,2.0,0.033242258488356234,0.34730585765573485,0.13669866943835246,0.38473527741402747,2.2638951536022827
2011-01-12,3.0,0.0398794583044928,0.12689040469098808,0.012100699051725882,0.38473527741402747,2.2638951536022827
2011-01-12,4.0,0.038149591573836586,0.09426238386174438,0.021219979109624868,0.38473527741402747,2.2638951536022827
2011-01-12,5.0,0.014825237583965482,0.13236705875911872,0.008029518046284581,0.38473527741402747,2.2638951536022827
2011-01-12,6.0,0.013813008803731928,0.11598936128563148,0.006620734395609865,0.38473527741402747,2.2638951536022827
2011-01-12,7.0,0.00944860470803546,0.17021913922848464,0.003975693986285139,0.38473527741402747,2.2638951536022827
2011-01-12,8.0,0.010022873471323341,0.16674684983023474,0.007413613845178242,0.38473527741402747,2.2638951536022827
2011-01-12,9.0,0.009936626283196331,0.15799339784978986,0.007196674454687483,0.38473527741402747,2.2638951536022827
2011-01-12,10.0,0.007164349379518775,0.19461358803889345,0.01005607351499394,0.38473527741402747,2.2638951536022827
2011-01-12,11.0,0.004065282812355523,0.1724201011716345,0.005270258308036166,0.38473527741402747,2.2638951536022827
2011-01-12,12.0,0.005723688518191035,0.1499108141269974,0.004566407343949942,0.38473527741402747,2.2638951536022827
2011-01-12,13.0,0.005718739985725533,0.14915680602186687,0.004600235660048674,0.38473527741402747,2.2638951536022827
2011-01-12,14.0,-0.0008940401165032273,0.22860222503620334,0.015433711751061563,0.38473527741402747,2.2638951536022827
2011-01-12,15.0,0.0075042659354555424,0.38794033769944253,0.035105168656317146,0.38473527741402747,2.2638951536022827
2011-01-12,16.0,0.008563540166187189,0.350109540470512,0.03595880299444187,0.38473527741402747,2.2638951536022827
2011-01-12,17.0,0.009857871063342065,0.0814288356449658,0.06308579648457037,0.38473527741402747,2.2638951536022827
2011-01-12,18.0,0.00968976793789902,0.07759649527664944,0.06304502013142807,0.38473527741402747,2.2638951536022827
2011-01-12,19.0,0.010243063362615804,0.05324794652034856,0.061659742027710726,0.38473527741402747,2.2638951536022827
2011-01-12,20.0,0.01159779117558898,-0.15847550287442294,0.041609932645196905,0.38473527741402747,2.2638951536022827
2011-01-12,21.0,0.011247212902180377,-0.17454367530937834,0.04267062719916808,0.38473527741402747,2.2638951536022827
2011-01-12,22.0,0.0110517208789008,-0.18866356483716606,0.03618469657401644,0.38473527741402747,2.2638951536022827
2011-01-12,23.0,0.011007737040553113,-0.19128373484366326,0.03648053401641552,0.38473527741402747,2.2638951536022827
2011-01-12,24.0,0.012201640700120545,-0.07261195570022376,0.04912287298202851,0.38473527741402747,2.2638951536022827
2011-01-12,25.0,0.010513101851890748,0.09891167418246544,0.0110954857781305,0.38473527741402747,2.2638951536022827
2011-01-12,26.0,-0.0021892632935338807,0.30591956846891266,0.01985318200111022,0.38473527741402747,2.2638951536022827
2011-01-12,27.0,0.0032168016680139736,0.4986226141594388,0.01727368038217391,0.38473527741402747,2.2638951536022827
2011-01-12,28.0,0.0031110924215705803,0.4805815754326334,0.014997897614595806,0.38473527741402747,2.2638951536022827
2011-01-12,29.0,0.0021596478843689364,0.5074439355280536,0.012524132431144438,0.38473527741402747,2.2638951536022827
2011-01-12,30.0,0.0018560520615781546,0.4844419596530538,0.014318051544161816,0.38473527741402747,2.2638951536022827
2011-01-12,31.0,-0.00102047047316579,0.5091907323882717,0.008642044942960355,0.38473527741402747,2.2638951536022827
2011-01-12,32.0,-0.0009981966195989113,0.5094498792329444,0.008654150612130694,0.38473527741402747,2.2638951536022827
2011-01-12,33.0,0.0004150446244007056,0.5378284198997074,0.009692733758183391,0.38473527741402747,2.2638951536022827
2011-01-12,34.0,0.004289789693194651,0.6092744763979999,0.009207067248425821,0.38473527741402747,2.2638951536022827
2011-01-12,35.0,0.0042830659491154815,0.6091629553638588,0.009196599032007063,0.38473527741402747,2.2638951536022827
2011-01-12,36.0,0.0049376212794824,0.5709552798562181,0.009378338937387744,0.38473527741402747,2.2638951536022827
2011-01-12,37.0,0.0068802475019987975,0.4936831043179946,0.011537281176861782,0.38473527741402747,2.2638951536022827
2011-01-12,38.0,0.004336180743547286,0.5094066816725847,0.017464361681296822,0.38473527741402747,2.2638951536022827
2011-01-12,39.0,0.0046797952296118855,0.4989706516631822,0.012227804671988413,0.38473527741402747,2.2638951536022827
2011-01-12,40.0,0.01451221518871226,0.6001769224061574,0.02453167558585201,0.38473527741402747,2.2638951536022827
2011-01-12,41.0,0.019303732683659973,0.6741726717472395,0.033310012450802236,0.38473527741402747,2.2638951536022827
2011-01-12,42.0,-0.015198275796922834,0.8754125071972244,0.04362926951384443,0.38473527741402747,2.2638951536022827
2011-01-12,43.0,0.002678876804753713,0.9835936541248026,0.058737055440930865,0.38473527741402747,2.2638951536022827
2011-01-12,44.0,0.002588110849809813,0.9850287575164576,0.058816898233054485,0.38473527741402747,2.2638951536022827
2011-01-12,45.0,0.007599087254690558,1.1339393287640511,0.06655842405721622,0.38473527741402747,2.2638951536022827
2011-01-12,46.0,0.007190021585599445,1.08829936926045,0.06317588462497005,0.38473527741402747,2.2638951536022827
2011-01-12,47.0,0.006885265845142248,1.0115427609740166,0.06800837580090756,0.38473527741402747,2.2638951536022827
2011-01-12,48.0,0.0034734760666643933,1.0259319327533782,0.06578760633821794,0.38473527741402747,2.2638951536022827
2011-01-12,49.0,0.002223018502827378,0.9747809172850588,0.08312954881006074,0.38473527741402747,2.2638951536022827
2011-01-12,50.0,0.00019010074204625947,0.921568184387123,0.09981092543154277,0.38473527741402747,2.2638951536022827
2011-01-12,51.0,0.000815540055966228,0.9041788242362572,0.09832556583587614,0.38473527741402747,2.2638951536022827
2011-01-12,52.0,-0.0031804978250326594,0.8018727779379828,0.07151370656249485,0.38473527741402747,2.2638951536022827
2011-01-12,53.0,0.0017558512835293837,0.7749963106647055,0.09161845279047634,0.38473527741402747,2.2638951536022827
2011-01-12,54.0,-0.006524487196312813,0.7271258650314633,0.07502692982630241,0.38473527741402747,2.2638951536022827
2011-01-12,55.0,-0.030803564474531482,0.6020157598867332,0.04767632879827575,0.38473527741402747,2.2638951536022827
2011-01-12,56.0,-0.031172819679045432,0.6307437713504428,0.048464887996200266,0.38473527741402747,2.2638951536022827
2011-01-12,57.0,-0.03155318605707922,0.6005447343651468,0.044759583313968204,0.38473527741402747,2.2638951536022827
2011-01-12,58.0,-0.03297568709783348,0.5446716924127022,0.03823942308120653,0.38473527741402747,2.2638951536022827
2011-01-12,59.0,-0.03040843539357514,0.4710534144387918,0.06502869916531168,0.38473527741402747,2.2638951536022827
2011-01-12,60.0,-0.03142221085495031,0.33152741137450603,0.0846519806643781,0.38473527741402747,2.2638951536022827
2011-01-15,1.0,0.02992717972374722,0.3405490751392109,0.14302827114413086,0.4970471883703226,5.168193536489165
2011-01-15,2.0,0.03202103046205361,0.4599066613663653,0.13832782151139605,0.4970471883703226,5.168193536489165
2011-01-15,3.0,0.03793806660129987,0.2634071981936767,0.02724924710085013,0.4970471883703226,5.168193536489165
2011-01-15,4.0,0.03689133196068818,0.2436641283656235,0.03276728277659307,0.4970471883703226,5.168193536489165
2011-01-15,5.0,0.026713431189220385,0.2602916242526679,0.02701144474176992,0.4970471883703226,5.168193536489165
2011-01-15,6.0,0.02609038533835062,0.25021084344805444,0.02614431191027369,0.4970471883703226,5.168193536489165
2011-01-15,7.0,0.02250484972786414,0.2947628133617945,0.023971303552004997,0.4970471883703226,5.168193536489165
2011-01-15,8.0,0.0231882193951104,0.29063085041629194,0.02806236735380448,0.4970471883703226,5.168193536489165
